1;29/9/2003;18;20;25;23;10;11;24;14;6;2;13;9;5;16;3;0;5;154;4645;48807;257593;49.765,82;689,84;10;4;2;0;0
150;7/8/2006;21;7;11;5;8;19;1;25;6;22;24;14;23;9;3;0;1;333;15291;253716;1446824;1.641.679,38;2.112,84;10;4;2;0;0
151;14/8/2006;18;10;13;11;3;9;12;4;23;7;24;16;14;5;20;0;5;626;23014;277803;1417099;333.476,48;1.141,52;10;4;2;0;0
152;21/8/2006;23;3;25;6;19;22;24;15;7;17;8;13;20;4;5;0;3;749;23507;300483;1517767;435.453,14;744,65;10;4;2;0;0
153;28/8/2006;13;21;5;25;8;20;23;12;11;4;1;18;2;24;17;0;8;958;30251;365810;1713398;130.468,18;465,16;10;4;2;0;0
154;4/9/2006;18;9;16;5;15;24;23;10;1;11;14;6;13;3;2;0;1;604;27326;262834;1558936;1.415.829,77;1.004,61;10;4;2;0;0
155;11/9/2006;15;10;16;14;8;11;19;2;21;20;18;4;5;22;24;0;0;559;22378;250331;1242889;0;1.352,92;10;4;2;1.764.652,94;0
156;18/9/2006;3;8;9;15;13;10;12;4;23;20;22;1;19;11;14;0;7;606;23142;344899;1779082;544.973,94;1.449,91;10;4;2;0;0
157;25/9/2006;10;14;2;18;25;9;21;7;24;1;16;6;4;12;19;0;9;1164;27968;294624;1457786;184.264,18;608,27;10;4;2;0;0
158;2/10/2006;11;15;22;17;12;23;2;7;16;18;19;9;20;10;8;0;2;379;14044;227436;1333606;903.537,47;2.043,43;10;4;2;0;0
159;9/10/2006;11;2;1;3;17;15;25;10;24;14;4;6;8;5;20;0;2;699;23036;296027;1584286;703.307,50;862,43;10;4;2;0;0
160;16/10/2006;15;14;3;12;16;24;19;21;20;17;10;4;9;1;11;0;3;343;15261;208539;1221736;597.551,18;2.239,89;10;4;2;0;0
161;19/10/2006;21;24;1;8;20;17;25;18;11;5;15;23;22;16;13;0;0;611;15775;239227;918806;0;331,96;10;4;2;475.058,19;1.800.000,00
162;23/10/2006;3;1;12;6;20;11;5;16;24;2;8;23;13;4;18;0;5;473;17329;259119;1359430;326.388,90;1.048,22;10;4;2;0;0
163;26/10/2006;21;3;14;6;2;1;25;9;15;13;20;24;23;7;5;0;3;301;14090;182825;1000015;264.578,33;1.130,14;10;4;2;0;0
164;30/10/2006;1;11;14;5;15;10;2;6;21;18;3;24;8;23;22;0;1;350;14833;215986;1200787;1.166.134,45;1.427,92;10;4;2;0;0
165;3/11/2006;9;1;19;13;14;4;12;15;25;2;22;8;18;17;6;0;2;474;15818;152856;784846;370.695,33;667,8;10;4;2;0;0
166;6/11/2006;18;3;9;21;19;22;8;15;10;23;14;2;20;4;13;0;39;1363;18402;206939;965304;30.597,68;373,8;10;4;2;0;0
167;9/11/2006;18;10;1;13;19;9;16;14;24;2;6;3;22;8;23;0;3;531;16831;202659;1017291;302.468,28;729,59;10;4;2;0;0
168;13/11/2006;1;7;20;4;19;12;24;3;15;17;16;2;10;23;22;0;1;386;15449;205259;1185853;1.467.158,17;1.628,97;10;4;2;0;0
169;16/11/2006;4;16;24;6;8;11;15;10;1;21;5;12;9;7;20;0;0;239;8661;119123;733474;0;1.973,03;10;4;2;1.100.295,03;0
170;21/11/2006;7;22;25;4;13;23;6;5;1;20;3;10;18;8;16;0;1;614;25288;329486;1467483;2.382.496,82;894,98;10;4;2;0;0
171;23/11/2006;24;3;25;10;17;13;16;22;15;4;1;23;12;11;21;0;4;268;9173;148445;853294;214.073,05;1.369,34;10;4;2;0;0
172;27/11/2006;2;18;9;11;7;13;6;1;4;25;12;20;21;22;10;0;1;491;15871;198340;1108489;1.294.736,87;1.130,12;10;4;2;0;0
173;30/11/2006;2;5;11;23;22;15;8;24;20;21;19;3;7;4;25;0;0;245;10219;148861;869873;0;1.729,59;10;4;2;988.749,60;0
174;4/12/2006;4;7;13;23;10;20;2;9;1;15;24;17;12;25;11;0;11;1312;35908;358227;1677488;164.220,21;266,09;10;4;2;0;0
175;7/12/2006;7;11;2;14;18;5;21;19;16;3;15;12;24;13;6;0;2;267;11214;149794;846444;640.155,35;2.055,07;10;4;2;0;0
176;11/12/2006;12;25;15;21;10;4;24;16;11;13;18;2;22;17;23;0;1;807;33717;236870;1292800;1.219.699,48;645,28;10;4;2;0;0
177;14/12/2006;24;16;11;13;6;19;2;17;7;8;15;20;10;23;21;0;2;513;17607;189127;1003314;561.611,08;938,37;10;4;2;0;0
178;18/12/2006;6;3;21;25;10;20;19;23;9;4;8;2;24;16;14;0;1;283;13048;190022;1115303;1.521.659,37;2.304,38;10;4;2;0;0
179;21/12/2006;2;15;17;3;22;19;14;7;23;25;5;4;24;9;13;0;6;1085;31036;321695;1307885;82.980,10;195,92;10;4;2;0;0
180;26/12/2006;2;4;11;20;17;25;24;7;1;5;3;10;15;6;8;0;13;7687;18027;183658;1062910;68.697,01;49,61;10;4;2;0;0
181;28/12/2006;1;16;22;5;20;7;23;8;15;4;6;14;17;19;21;0;2;360;9926;121305;708743;648.701,32;1.544,53;10;4;2;0;0
182;2/1/2007;11;22;8;19;17;3;2;14;25;9;7;21;13;23;4;0;7;928;23347;253900;1053677;83.505,82;268,93;10;4;2;0;0
183;4/1/2007;8;7;6;13;23;11;19;21;16;25;14;20;24;2;4;0;4;424;13906;182663;839141;218.236,04;882,35;10;4;2;0;0
184;8/1/2007;3;17;7;23;11;15;8;1;19;21;25;16;18;9;10;0;3;423;43275;270561;1208438;282.071,90;857,36;10;4;2;0;0
185;11/1/2007;20;19;25;6;1;15;23;8;12;9;11;4;7;2;17;0;3;489;16699;211910;1027602;298.398,38;781,59;10;4;2;0;0
186;15/1/2007;16;25;23;22;13;5;6;19;24;17;2;18;4;11;12;0;2;338;13786;217999;1189905;628.034,83;1.592,65;10;4;2;0;0
187;18/1/2007;21;25;12;1;16;3;13;24;11;17;19;15;23;22;18;0;2;636;53783;192863;1064100;374.968,40;503,43;10;4;2;0;0
188;22/1/2007;16;19;20;10;25;24;22;8;13;5;11;23;21;2;3;0;6;515;19440;252304;1384753;167.432,00;836;10;4;2;0;0
189;25/1/2007;9;13;5;18;23;19;16;22;1;2;7;4;20;6;24;0;2;324;16766;159294;930299;497.279,18;1.315,56;10;4;2;0;0
190;29/1/2007;16;11;13;15;23;24;8;1;5;18;4;19;3;7;14;0;3;583;19039;240715;1257119;350.459,97;769,96;10;4;2;0;0
191;1/2/2007;23;9;18;5;19;20;8;2;22;10;13;21;15;17;12;0;1;412;15024;213016;997044;964.343,13;1.003,13;10;4;2;0;0
192;5/2/2007;24;11;1;13;3;6;16;4;15;22;2;23;14;5;21;0;3;754;34386;197879;1082451;435.921,62;740,51;10;4;2;0;0
193;8/2/2007;14;16;21;2;9;19;20;3;4;10;25;1;15;5;8;0;2;316;11974;141482;846030;670.419,19;1.818,50;10;4;2;0;0
194;12/2/2007;23;14;22;25;12;18;8;9;13;15;2;21;17;7;10;0;1;354;14957;233715;1231332;1.197.208,94;1.449,40;10;4;2;0;0
195;15/2/2007;4;3;14;22;19;17;9;12;18;7;23;8;11;2;6;0;10;1073;38496;230650;1015550;86.522,69;344,28;10;4;2;0;0
196;22/2/2007;22;24;10;15;16;25;20;14;17;5;2;4;23;19;3;0;1;323;13239;208826;1170750;1.278.818,47;1.696,80;10;4;2;0;0
197;26/2/2007;9;13;23;20;3;6;10;5;22;4;8;12;7;18;21;0;4;451;16365;189310;1075584;327.278,19;1.244,01;10;4;2;0;0
198;1/3/2007;25;1;6;2;13;7;18;21;14;4;15;20;5;17;16;0;3;283;10301;141305;840903;409.715,30;1.861,40;10;4;2;0;0
199;5/3/2007;23;2;6;11;22;20;4;3;15;5;1;9;21;12;19;0;1;381;13664;178579;1124850;1.321.388,89;1.486,38;10;4;2;0;0
200;8/3/2007;16;8;9;5;23;11;13;12;4;14;15;2;1;21;24;0;2;280;12673;191340;1015452;519.190,74;1.589,36;10;4;2;0;0
201;12/3/2007;10;15;8;19;2;11;12;5;20;1;22;4;13;9;14;0;4;614;22333;262852;1261685;262.310,00;729,59;10;4;2;0;0
202;15/3/2007;5;14;23;19;24;10;17;11;1;21;22;13;16;3;18;0;0;269;12150;175505;1105371;0;1.703,36;10;4;2;1.069.138,00;0
203;19/3/2007;24;2;4;5;12;13;1;3;23;18;6;7;25;14;17;0;15;1447;32382;318444;1557370;151.893,08;356,8;10;4;2;0;0
204;22/3/2007;8;25;16;17;23;22;5;15;4;7;24;2;14;3;11;0;4;566;20023;239733;1095166;233.188,57;703,6;10;4;2;0;0
205;26/3/2007;21;4;18;12;22;10;2;16;17;11;3;15;25;14;9;0;1;322;11225;159125;963861;1.651.759,41;2.198,44;10;4;2;0;0
206;29/3/2007;22;9;5;16;15;3;13;8;21;2;12;17;11;20;14;0;2;270;10506;142271;908597;590.228,22;1.873,74;10;4;2;0;0
207;2/4/2007;4;12;6;1;15;10;19;3;14;9;17;2;13;22;20;0;1;364;14813;231395;1202103;1.211.903,70;1.426,89;10;4;2;0;0
208;5/4/2007;24;19;16;7;3;12;23;6;9;10;4;1;14;11;15;0;2;381;12101;149390;870271;534.367,26;1.202,18;10;4;2;0;0
209;9/4/2007;24;1;19;22;25;3;10;15;14;6;5;18;21;7;9;0;3;267;11913;161154;926604;425.084,14;2.046,96;10;4;2;0;0
210;12/4/2007;15;16;7;14;18;22;10;13;23;11;3;24;9;21;5;0;2;533;18516;224602;1065835;467.257,17;748,57;10;4;2;0;0
211;16/4/2007;17;1;10;12;2;6;8;4;24;18;14;22;11;16;25;0;12;2051;36077;258629;1136150;92.363,73;230,72;10;4;2;0;0
212;19/4/2007;16;6;19;22;3;1;20;11;10;14;8;23;4;9;12;0;3;497;18605;187834;953316;356.439,49;922,09;10;4;2;0;0
213;23/4/2007;16;1;10;21;5;4;9;23;8;3;24;25;11;18;19;0;0;331;13114;188730;1138481;0;1.367,72;10;4;2;1.056.335,44;0
214;26/4/2007;2;14;4;18;9;24;11;1;13;19;3;22;25;20;15;0;2;386;21187;225619;1305857;1.099.865,39;1.269,50;10;4;2;0;0
215;30/4/2007;17;15;3;12;25;9;19;23;11;4;7;14;5;18;1;0;4;1009;35510;302969;1254385;160.486,33;271,64;10;4;2;0;0
216;3/5/2007;11;9;17;13;21;6;4;25;24;5;3;7;19;2;10;0;3;479;17238;215394;1040245;292.829,11;783,02;10;4;2;0;0
217;7/5/2007;6;16;4;5;12;19;11;25;10;21;7;2;9;17;3;0;2;548;39451;196007;1096546;641.708,91;1.003,71;10;4;2;0;0
218;10/5/2007;21;25;15;17;11;22;2;16;8;13;14;12;5;20;7;0;1;349;20284;151533;942198;1.295.114,22;1.590,40;10;4;2;0;0
219;14/5/2007;19;24;3;22;2;17;11;18;25;16;23;8;9;14;6;0;1;334;14810;202799;1139236;1.321.125,73;1.695,20;10;4;2;0;0
220;17/5/2007;21;16;5;25;13;23;24;10;20;18;14;9;15;12;17;0;0;275;12225;180556;912407;0;1.847,51;10;4;2;1.185.483,63;2.500.000,00
221;21/5/2007;6;1;17;7;21;12;3;23;16;20;2;8;19;10;25;0;2;382;16379;218172;1280912;1.431.076,01;1.881,08;10;4;2;0;1.000.000,00
222;24/5/2007;5;15;21;4;23;12;7;8;24;22;6;18;1;3;9;0;1;232;9982;160368;915510;1.137.537,20;2.101,36;10;4;2;0;1.000.000,00
223;28/5/2007;9;23;14;22;2;24;11;7;10;13;16;21;4;12;20;0;0;371;15354;198520;1110738;0;1.478,50;10;4;2;1.279.890,48;2.500.000,00
224;31/5/2007;24;9;8;4;19;11;21;13;18;20;15;23;10;6;12;0;4;364;14879;202689;1195711;674.947,70;1.671,79;10;4;2;0;1.400.000,00
225;4/6/2007;15;25;8;1;23;3;5;13;2;19;14;20;22;7;18;0;3;912;29008;279442;1416966;314.688,25;441,96;10;4;2;0;1.000.000,00
226;8/6/2007;20;5;19;14;13;10;8;15;17;21;18;4;16;11;25;0;1;238;9088;135676;887477;1.033.333,31;1.860,74;10;4;2;0;1.000.000,00
227;11/6/2007;10;18;20;21;5;17;14;12;19;7;22;15;9;1;8;0;3;313;12127;168590;958513;426.727,90;1.752,87;10;4;2;0;1.000.000,00
228;14/6/2007;14;15;19;17;11;4;20;16;13;25;12;24;18;2;10;0;7;510;12306;199913;991171;162.006,70;952,98;10;4;2;0;1.000.000,00
229;18/6/2007;9;6;25;15;20;12;16;14;11;10;17;23;8;13;2;0;3;322;12883;210219;1189925;451.708,06;1.803,62;10;4;2;0;1.000.000,00
230;21/6/2007;6;1;4;24;17;22;8;11;2;5;15;13;14;3;10;0;1;656;21649;267144;1107051;912.992,46;594,21;10;4;2;0;1.100.000,00
231;25/6/2007;24;17;19;12;21;1;5;18;10;2;7;15;25;6;16;0;1;366;14413;170116;1009785;1.574.316,19;1.843,46;10;4;2;0;1.100.000,00
232;28/6/2007;11;24;21;23;14;25;16;13;12;4;5;17;6;9;18;0;1;252;10957;164814;946981;1.197.922,11;2.037,28;10;4;2;0;1.100.000,00
233;2/7/2007;1;14;7;3;13;2;6;8;12;5;21;17;9;19;4;0;8;820;24183;291569;1234674;122.409,35;509,88;10;4;2;0;1.000.000,00
234;5/7/2007;11;14;1;5;2;12;3;4;13;17;24;9;15;21;22;0;1;676;39252;226627;1231982;889.594,53;561,85;10;4;2;0;1.000.000,00
235;9/7/2007;21;13;24;14;18;17;8;16;12;23;19;15;1;25;10;0;4;475;16531;263639;1103205;248.234,57;895,89;10;4;2;0;1.000.000,00
236;12/7/2007;1;13;3;22;25;23;5;16;4;9;12;15;8;7;21;0;0;359;16808;225582;1248389;0;1.298,37;10;4;2;1.087.600,01;2.500.000,00
237;16/7/2007;13;12;7;6;5;19;23;16;4;20;22;9;18;15;21;0;5;759;22024;267999;1388224;545.832,17;926,91;10;4;2;0;1.000.000,00
238;19/7/2007;11;17;19;24;20;13;6;21;4;12;1;14;23;15;3;0;1;319;12604;177262;1112538;1.158.825,53;1.556,87;10;4;2;0;1.000.000,00
239;23/7/2007;7;13;9;14;25;15;10;22;1;23;16;3;6;19;5;0;4;736;22562;264149;1294387;268.193,92;622,31;10;4;2;0;1.000.000,00
240;26/7/2007;2;10;9;23;19;15;1;13;22;4;11;18;14;16;21;0;1;395;14664;181955;1027526;1.076.749,80;1.168,26;10;4;2;0;1.000.000,00
241;30/7/2007;14;5;23;24;13;15;21;8;12;9;25;4;17;20;3;0;6;550;18840;248779;1368593;162.955,29;758,98;10;4;2;0;1.000.000,00
242;2/8/2007;13;2;21;19;8;15;17;6;22;14;9;16;18;23;5;0;2;500;16629;210405;1126014;553.900,01;949,54;10;4;2;0;1.000.000,00
243;6/8/2007;5;3;13;25;7;23;16;21;18;1;20;4;2;12;17;0;0;395;15691;239166;1305797;0;1.431,01;10;4;2;1.318.918,79;2.800.000,00
244;9/8/2007;6;12;10;24;11;7;18;15;3;22;5;14;20;21;9;0;4;654;22161;252057;1277102;761.115,43;1.130,76;10;4;2;0;1.200.000,00
245;13/8/2007;11;24;10;19;18;12;14;25;1;9;2;15;6;7;16;0;1;397;17309;203970;1148741;1.602.862,09;1.730,33;10;4;2;0;1.000.000,00
246;16/8/2007;8;7;25;24;1;5;9;21;18;15;17;12;10;4;13;0;2;646;17875;209948;1210961;514.572,62;680,17;10;4;2;0;1.000.000,00
247;20/8/2007;1;22;7;8;14;4;2;25;3;17;15;16;23;19;9;0;1;746;22515;262704;1367044;1.100.400,40;629,77;10;4;2;0;1.000.000,00
248;23/8/2007;25;10;12;8;5;2;11;20;21;1;16;19;9;13;15;0;5;568;18679;213407;1182527;205.597,54;772,71;10;4;2;0;1.200.000,00
249;27/8/2007;23;5;21;14;18;12;7;15;8;4;25;9;22;17;10;0;4;456;20710;240312;1246804;300.690,74;1.130,42;10;4;2;0;1.000.000,00
250;30/8/2007;19;13;2;5;23;9;3;10;15;17;16;18;21;12;1;0;1;456;20409;248997;1315442;729.124,59;682,67;10;4;2;0;1.200.000,00
251;3/9/2007;21;13;19;15;23;18;22;9;4;25;16;10;3;5;6;0;3;546;18852;250206;1373895;388.791,25;915,52;10;4;2;0;1.200.000,00
252;6/9/2007;2;6;18;25;15;11;24;23;3;22;17;4;19;14;8;0;1;578;23054;215463;1143748;1.145.268,64;849,19;10;4;2;0;1.000.000,00
253;10/9/2007;22;4;19;5;21;23;6;1;18;11;12;15;8;13;7;0;3;467;15696;205230;1103731;384.999,07;1.059,96;10;4;2;0;1.000.000,00
254;13/9/2007;20;2;23;6;5;14;15;9;8;3;7;11;16;13;4;0;4;344;14579;247017;1172541;309.239,02;1.541,06;10;4;2;0;1.200.000,00
255;17/9/2007;17;3;4;1;2;14;15;10;9;16;22;24;6;21;23;0;3;426;13725;186470;1138744;574.134,62;1.732,80;10;4;2;0;1.200.000,00
256;20/9/2007;1;12;10;9;16;8;18;20;7;2;6;22;13;15;24;0;6;458;17563;205198;1057444;219.836,27;1.234,27;10;4;2;0;1.200.000,00
257;24/9/2007;22;10;12;9;7;18;13;6;1;16;3;24;14;17;19;0;2;600;20544;242288;1285535;656.028,71;937,19;10;4;2;0;1.200.000,00
258;27/9/2007;13;20;12;4;2;25;22;24;19;21;9;6;14;5;17;0;6;877;21971;214688;1070083;198.893,58;580,96;10;4;2;0;1.200.000,00
259;1/10/2007;10;25;18;15;6;21;22;20;7;3;8;9;24;19;5;0;0;293;15192;173008;1099965;0;2.477,16;10;4;2;1.693.556,25;3.000.000,00
260;4/10/2007;24;11;5;19;7;20;9;18;14;3;13;8;1;6;4;0;1;422;19243;268373;1601008;3.407.439,83;1.740,58;10;4;2;0;1.200.000,00
261;8/10/2007;4;2;16;15;25;6;11;21;5;17;19;20;7;13;1;0;2;599;27065;281319;1393103;650.009,12;930,14;10;4;2;0;1.200.000,00
262;11/10/2007;8;21;12;20;3;14;13;7;9;24;15;23;4;17;6;0;1;461;23646;215284;1197030;1.189.723,12;1.106,03;10;4;2;0;1.100.000,00
263;15/10/2007;23;19;8;15;16;11;7;21;24;9;10;1;18;4;14;0;0;550;17780;199155;1014306;0;963,09;10;4;2;1.235.966,89;3.000.000,00
264;18/10/2007;8;3;25;6;22;9;13;23;20;4;16;19;1;12;21;0;6;748;21472;254846;1382097;468.787,91;903,42;10;4;2;0;1.200.000,00
265;22/10/2007;7;12;22;5;19;11;18;8;13;16;17;24;1;20;15;0;0;366;15895;206626;1269650;0;1.649,50;10;4;2;1.408.672,99;3.000.000,00
266;25/10/2007;18;21;3;19;4;14;24;22;5;6;7;9;11;1;15;0;5;819;28035;294716;1476164;574.831,70;763,96;10;4;2;0;1.200.000,00
267;29/10/2007;15;11;23;9;12;6;14;13;17;24;21;2;5;4;3;0;2;580;25552;296938;1419919;512.949,16;755,18;10;4;2;0;1.300.000,00
268;1/11/2007;25;23;8;15;9;16;20;12;7;18;6;19;5;10;14;0;1;458;15704;216481;1132430;1.270.248,98;1.188,63;10;4;2;0;1.200.000,00
269;5/11/2007;22;2;1;4;13;15;18;19;24;23;10;16;17;6;14;0;1;357;13740;208513;1166041;1.330.336,28;1.597,04;10;4;2;0;1.300.000,00
270;8/11/2007;16;1;14;5;9;18;8;3;6;25;7;19;23;4;24;0;0;456;18099;265177;1328618;0;1.086,78;10;4;2;1.156.332,26;3.000.000,00
271;12/11/2007;19;11;5;16;24;20;25;6;4;12;8;1;21;2;18;0;6;449;19649;247576;1409801;513.005,15;1.834,26;10;4;2;0;1.200.000,00
272;16/11/2007;25;15;12;1;4;9;13;24;8;17;5;20;11;23;2;0;6;872;27833;240292;1166264;131.266,52;385,62;10;4;2;0;1.200.000,00
273;19/11/2007;16;5;21;7;12;20;1;15;24;18;25;10;19;17;6;0;2;4551;12563;161163;1034372;724.498,58;135,95;10;4;2;0;1.300.000,00
274;22/11/2007;15;25;5;23;10;2;7;12;17;14;11;21;6;20;4;0;4;645;18874;202897;1037963;312.825,36;831,43;10;4;2;0;1.200.000,00
275;26/11/2007;6;9;12;22;1;10;15;5;14;17;20;3;18;11;8;0;2;657;19774;226330;1222935;658.502,59;859,11;10;4;2;0;1.000.000,00
276;29/11/2007;2;7;17;5;18;12;22;3;25;13;20;4;11;19;10;0;3;312;14987;188284;1058898;411.743,68;1.696,75;10;4;2;0;1.400.000,00
277;3/12/2007;16;24;13;2;17;10;9;11;21;4;23;14;25;22;12;0;4;525;22011;213076;1251270;344.720,36;1.125,62;10;4;2;0;1.000.000,00
278;6/12/2007;12;9;2;3;21;19;1;23;5;15;11;17;13;6;25;0;25;4310;76727;426871;1443593;14.182,21;35,13;10;4;2;0;1.000.000,00
279;10/12/2007;12;10;3;17;18;6;5;23;1;2;22;19;11;9;13;0;3;804;23945;306944;1412942;384.377,54;612,34;10;4;2;0;1.000.000,00
280;13/12/2007;9;25;20;10;19;24;5;13;16;3;17;11;6;15;4;0;7;1779;17395;224021;1249554;186.308,88;312,99;10;4;2;0;1.200.000,00
281;17/12/2007;4;1;10;23;12;2;25;17;19;8;11;9;14;3;15;0;6;683;24788;310715;1611578;166.444,42;624,27;10;4;2;0;1.000.000,00
282;20/12/2007;25;7;3;21;11;20;16;13;8;4;15;12;19;22;2;0;5;474;14750;190462;1120400;311.399,20;1.407,77;10;4;2;0;1.000.000,00
283;22/12/2007;24;22;10;13;4;20;6;1;11;9;23;12;8;2;19;0;5;359;11743;140718;677731;125.730,62;747,63;10;4;2;0;1.000.000,00
284;27/12/2007;23;5;22;7;21;12;25;13;1;11;15;17;3;6;19;0;7;3392;89618;409708;1452685;51.508,88;45,39;10;4;2;0;1.200.000,00
285;29/12/2007;11;16;8;10;14;1;4;5;15;22;9;12;19;13;23;0;3;338;13308;131095;794186;231.166,67;879,33;10;4;2;0;1.300.000,00
286;3/1/2008;25;1;23;21;7;4;11;9;12;2;13;10;24;19;3;0;3;729;27687;296552;1434986;224.820,40;396,51;10;4;2;0;1.200.000,00
287;7/1/2008;15;21;6;23;2;10;22;25;7;17;16;5;18;13;12;0;5;528;17308;223741;1228506;270.692,90;1.098,59;10;4;2;0;1.200.000,00
288;10/1/2008;18;15;6;19;2;10;3;14;25;9;24;1;4;13;12;0;1;504;18396;224846;1284701;1.112.109,33;945,67;10;4;2;0;1.200.000,00
289;14/1/2008;4;8;1;3;10;19;2;14;6;9;17;15;12;24;22;0;14;1421;34554;333071;1433297;63.211,34;266,9;10;4;2;0;1.300.000,00
290;17/1/2008;17;9;13;2;23;14;11;20;22;7;6;12;1;21;5;0;5;437;15046;198722;1215690;244.730,42;1.200,05;10;4;2;0;1.200.000,00
